"fips","state_fips","county_fips","areaname","state_name","county_name","fipsst","fipsco","region","division","pop1970","pop1971","pop1972","pop1973","pop1974","pop1975","pop1976","pop1977","pop1978","pop1979","pop1980","pop1981","pop1982","pop1983","pop1984","pop1985","pop1986","pop1987","pop1988","pop1989","pop1990","pop1991","pop1992","pop1993","pop1994","pop1995","pop1996","pop1997","pop1998","pop1999","pop2000","pop2001","pop2002","pop2003","pop2004","pop2005","pop2006","pop2007","pop2008","pop2009","pop19904","pop20104","base20104","pop2010","pop2011","pop2012","pop2013","pop2014"
"48493",48,48493,"Wilson County, Texas"," Texas","Wilson County","48","48493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42918,42913,43074,43697,44432,45438,46402
"48495",48,495,"Winkler County","Texas","Winkler County","48","495",3,7,9640,9400,9300,9000,8800,9300,9400,9600,9600,9700,9944,10516,11654,11455,11099,10849,10369,9283,9022,8769,8578,8588,8437,8160,8106,7926,7857,7881,7971,7752,7077,7017,6899,6640,6609,6425,6448,6537,6734,6772,8626,,,,,,,
"48495",48,48495,"Winkler County, Texas"," Texas","Winkler County","48","48495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7110,7110,7084,7146,7344,7624,7821
"48497",48,48497,"Wise County, Texas"," Texas","Wise County","48","48497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59127,59127,59102,59936,60387,61003,61638
"48497",48,497,"Wise County","Texas","Wise County","48","497",3,7,19687,20300,20700,21900,22400,22800,23300,23800,24800,25800,26575,27219,28373,29405,30395,31745,33544,34205,34431,34543,34753,35316,35681,36058,37143,38947,40307,42442,44326,46709,49407,51009,52500,53819,54663,55800,56806,57569,58484,59415,34679,,,,,,,
"48499",48,499,"Wood County","Texas","Wood County","48","499",3,7,18589,20100,20700,20900,21300,21800,22000,23000,23300,23900,24697,24984,25610,26863,27515,27631,28364,28747,29114,29159,29410,29417,29858,30691,31678,32503,33430,33974,34317,34443,36877,37472,37916,39316,40107,40523,41834,42270,42757,43136,29380,,,,,,,
"48499",48,48499,"Wood County, Texas"," Texas","Wood County","48","48499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41964,41961,42031,42177,42525,42570,42852
"48501",48,501,"Yoakum County","Texas","Yoakum County","48","501",3,7,7344,7400,7600,7500,7700,7800,7900,7700,7900,8100,8299,8385,8510,8979,9191,9521,9597,9188,9052,8911,8756,8694,8790,8603,8430,8211,8178,8000,7969,7809,7277,7281,7177,7171,7272,7288,7264,7427,7590,7698,8786,,,,,,,
"48501",48,48501,"Yoakum County, Texas"," Texas","Yoakum County","48","48501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7879,7879,7835,7971,8018,8160,8286
"48503",48,503,"Young County","Texas","Young County","48","503",3,7,15400,15800,15600,15100,15500,15900,16100,16800,17300,17900,19083,19592,20546,21046,20938,20689,20425,19704,19014,18575,17991,17830,17636,17618,17580,17662,17473,17588,17555,17551,17907,17650,17601,17748,17703,17507,17860,17724,17621,17792,18126,,,,,,,
"48503",48,48503,"Young County, Texas"," Texas","Young County","48","48503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18550,18550,18529,18344,18290,18356,18350
"48505",48,505,"Zapata County","Texas","Zapata County","48","505",3,7,4352,4500,4600,4700,4800,5000,5400,5700,6000,6400,6628,7098,7690,7961,8164,8366,8480,8610,8969,9130,9326,9515,9813,10232,10561,10819,11042,11167,11446,11436,12205,12382,12636,12708,12856,13181,13216,13546,13827,14036,9279,,,,,,,
"48505",48,48505,"Zapata County, Texas"," Texas","Zapata County","48","48505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14018,14018,14056,14192,14232,14356,14319
"48507",48,507,"Zavala County","Texas","Zavala County","48","507",3,7,11370,11800,11700,11500,11000,11600,11700,11800,11700,11600,11666,11851,12197,12474,12332,12122,12355,12491,12221,12098,12171,12254,12247,12196,12207,12247,12117,11811,11887,11889,11599,11563,11586,11480,11481,11533,11613,11640,11729,11585,12162,,,,,,,
"48507",48,48507,"Zavala County, Texas"," Texas","Zavala County","48","48507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11677,11677,11730,11861,11996,12211,12267
"49000",49,0,"Utah","Utah","Utah","49","000",4,8,1059273,1101000,1135000,1169000,1199000,1234000,1272000,1316000,1364000,1416000,1461037,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1729722,1771941,1821498,1875993,1930436,1976774,2022253,2065397,2100562,2129836,2244314,2291250,2334473,2379938,2438915,2499637,2583724,2663796,2727343,2784572,1722850,,,,,,,
"49001",49,49001,"Beaver County, Utah"," Utah","Beaver County","49","49001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6629,6629,6640,6521,6486,6462,6461
"49001",49,1,"Beaver County","Utah","Beaver County","49","001",4,8,3800,3800,3900,4000,4000,4100,4100,4100,4200,4200,4378,4518,4678,4771,4969,5087,4968,4876,4739,4726,4769,4799,4932,5004,5167,5402,5696,5863,5901,6006,6016,6003,6040,5990,5994,6067,6113,6068,6182,6267,4765,,,,,,,
"49003",49,49003,"Box Elder County, Utah"," Utah","Box Elder County","49","49003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49975,49975,50153,50262,50269,50864,51518
"49003",49,3,"Box Elder County","Utah","Box Elder County","49","003",4,8,28129,28500,29100,29200,29200,29600,30200,30800,31500,32400,33222,34313,34805,35223,35829,35948,36259,36562,36875,36542,36577,36899,37396,38008,38723,39302,40078,41076,41930,42782,42872,43632,44522,45229,45575,45938,46722,47863,49059,49902,36485,,,,,,,
"49005",49,5,"Cache County","Utah","Cache County","49","005",4,8,42331,43400,45500,47000,48200,49500,50800,52400,53800,55200,57176,60029,62017,63903,65077,65722,66312,67178,68412,69655,70395,72597,75174,77476,79918,82451,84454,85797,87227,87328,91872,93798,97277,100177,102229,104540,106399,108655,111873,115269,70183,,,,,,,
"49005",49,49005,"Cache County, Utah"," Utah","Cache County","49","49005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112656,112656,113299,114842,115958,117326,118343
"49007",49,49007,"Carbon County, Utah"," Utah","Carbon County","49","49007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21403,21403,21416,21328,21254,20931,20660
"49007",49,7,"Carbon County","Utah","Carbon County","49","007",4,8,15647,16100,16800,17200,17300,17900,19000,20100,21200,22100,22179,22421,23707,23859,23170,22339,22311,21885,21077,20546,20155,20195,20263,20096,20312,20480,20715,20908,21021,20898,20354,19691,19745,19665,19438,19180,19242,19666,19605,19989,20228,,,,,,,
"49009",49,49009,"Daggett County, Utah"," Utah","Daggett County","49","49009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,1061,1067,1158,1086,1130,1117
"49009",49,9,"Daggett County","Utah","Daggett County","49","009",4,8,666,700,600,700,700,700,800,800,700,800,769,811,854,800,760,734,690,708,682,694,696,725,713,706,729,739,764,748,722,717,928,921,888,887,914,916,924,904,912,941,690,,,,,,,
"49011",49,11,"Davis County","Utah","Davis County","49","011",4,8,99028,103700,105300,110000,112100,117200,120800,126900,133800,140300,146540,152924,158043,162239,165723,169887,174267,179746,181733,185236,188903,194072,199753,205786,211323,216113,221535,227070,233600,239364,240293,244578,249835,256173,262689,269695,279037,287888,295061,300827,187941,,,,,,,
"49011",49,49011,"Davis County, Utah"," Utah","Davis County","49","49011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306479,306479,307779,311986,316018,322754,329692
"49013",49,49013,"Duchesne County, Utah"," Utah","Duchesne County","49","49013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18607,18607,18612,18732,19061,20106,20380
"49013",49,13,"Duchesne County","Utah","Duchesne County","49","013",4,8,7299,7900,8700,11100,12100,12500,12900,12600,12800,12800,12565,13014,13836,14711,15157,15310,15083,14187,13425,12881,12615,12735,13029,13269,13608,13813,14005,14261,14514,14759,14371,14540,14796,14782,14827,15135,15436,16191,16926,17948,12645,,,,,,,
"49015",49,15,"Emery County","Utah","Emery County","49","015",4,8,5137,5300,5100,5600,6000,6600,7300,8500,9600,10400,11451,12114,13010,13129,12483,11600,11419,11045,10616,10505,10313,10341,10234,10378,10513,10545,10652,10901,11013,11052,10946,10665,10553,10497,10369,10331,10264,10344,10470,10629,10332,,,,,,,
"49015",49,49015,"Emery County, Utah"," Utah","Emery County","49","49015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10976,10976,10971,10953,10901,10716,10631
"49017",49,17,"Garfield County","Utah","Garfield County","49","017",4,8,3157,3200,3100,3200,3100,3300,3300,3400,3500,3500,3673,3790,3894,4050,4035,3990,4043,4056,3975,4033,3958,3989,4057,3990,4045,4108,4150,4209,4294,4286,4748,4657,4550,4457,4359,4339,4376,4499,4600,4625,3980,,,,,,,
"49017",49,49017,"Garfield County, Utah"," Utah","Garfield County","49","49017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,5172,5183,5167,5088,5065,5024
"49019",49,19,"Grand County","Utah","Grand County","49","019",4,8,6688,6300,6200,6000,5900,6200,6600,7000,7600,8100,8241,8304,8249,8123,7877,7391,7092,6856,6754,6564,6617,6703,7076,7398,7661,7799,8037,8103,8070,8193,8399,8515,8716,8793,8851,9066,9291,9422,9598,9660,6620,,,,,,,
"49019",49,49019,"Grand County, Utah"," Utah","Grand County","49","49019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9225,9225,9316,9288,9341,9367,9429
"49021",49,21,"Iron County","Utah","Iron County","49","021",4,8,12177,12800,13200,13700,14100,14700,15200,15500,16200,16800,17349,17714,18294,18704,19273,19970,20057,20058,20123,20495,20868,21375,22045,23339,24564,26090,26985,27776,28777,29449,33989,34724,35648,36061,37030,39298,41703,43283,44194,45280,20789,,,,,,,
"49021",49,49021,"Iron County, Utah"," Utah","Iron County","49","49021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46163,46163,46264,46658,46730,46706,47269
"49023",49,23,"Juab County","Utah","Juab County","49","023",4,8,4574,4600,4800,4900,4900,5000,5000,5100,5300,5400,5530,5607,5711,5863,6027,6245,6196,5950,5742,5798,5814,5883,5929,6067,6376,6680,7044,7257,7602,7794,8271,8386,8473,8599,8777,8889,9132,9551,9999,10244,5817,,,,,,,
"49023",49,49023,"Juab County, Utah"," Utah","Juab County","49","49023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10246,10246,10261,10343,10328,10327,10486
"49025",49,49025,"Kane County, Utah"," Utah","Kane County","49","49025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7125,7125,7153,7237,7217,7242,7254
"49025",49,25,"Kane County","Utah","Kane County","49","025",4,8,2421,2500,3000,3100,3300,3400,3500,3600,4000,4200,4024,4089,4258,4414,4523,4692,4917,5119,5185,5150,5170,5108,5190,5666,5780,5971,6012,6076,6219,6154,6079,5951,5994,6007,6038,6167,6430,6494,6541,6601,5169,,,,,,,
"49027",49,27,"Millard County","Utah","Millard County","49","027",4,8,6988,7300,7600,7600,7600,8000,8200,8400,8500,8900,8970,9498,10166,11052,12554,13626,13518,12399,11759,11508,11310,11468,11565,11773,11921,12154,12175,12273,12280,12420,12395,12300,12222,12151,11988,11891,11889,11886,12095,12276,11333,,,,,,,
"49027",49,49027,"Millard County, Utah"," Utah","Millard County","49","49027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12503,12503,12523,12609,12543,12628,12606
"49029",49,29,"Morgan County","Utah","Morgan County","49","029",4,8,3983,4100,4200,4300,4300,4400,4600,4600,4800,4800,4917,4934,5064,5075,5144,5181,5208,5361,5380,5495,5549,5634,5801,6076,6340,6598,6799,6906,7032,7204,7155,7289,7400,7444,7551,7752,8062,8438,8744,8908,5528,,,,,,,
"49029",49,49029,"Morgan County, Utah"," Utah","Morgan County","49","49029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9469,9469,9519,9650,9802,10198,10608
"49031",49,49031,"Piute County, Utah"," Utah","Piute County","49","49031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556,1557,1556,1523,1528,1523,1484
"49031",49,31,"Piute County","Utah","Piute County","49","031",4,8,1164,1100,1200,1200,1200,1200,1300,1300,1200,1300,1329,1324,1350,1368,1400,1397,1399,1340,1290,1296,1272,1279,1282,1392,1395,1425,1430,1401,1407,1484,1431,1397,1387,1365,1374,1362,1350,1329,1406,1431,1277,,,,,,,
"49033",49,33,"Rich County","Utah","Rich County","49","033",4,8,1615,1600,1700,1600,1600,1700,1700,1700,1900,2000,2100,2227,2405,2385,2282,2131,2033,1934,1799,1728,1731,1667,1675,1734,1801,1826,1852,1820,1858,1918,1964,1921,1928,2007,2012,2005,1977,2053,2141,2160,1725,,,,,,,
"49033",49,49033,"Rich County, Utah"," Utah","Rich County","49","49033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264,2264,2257,2320,2279,2276,2293
"49035",49,35,"Salt Lake County","Utah","Salt Lake County","49","035",4,8,458607,476700,487800,501600,513800,528000,546100,562500,581000,600100,619066,642270,657401,672962,685570,693445,702636,708855,714436,719048,729029,746440,765977,785515,802416,815120,827868,841692,845913,850243,901051,914334,924534,936378,948223,960067,985487,1002425,1018527,1034989,725956,,,,,,,
"49035",49,49035,"Salt Lake County, Utah"," Utah","Salt Lake County","49","49035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029655,1029655,1032942,1048397,1064402,1080866,1091742
"49037",49,49037,"San Juan County, Utah"," Utah","San Juan County","49","49037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14746,14746,14805,14776,14899,14990,15251
"49037",49,37,"San Juan County","Utah","San Juan County","49","037",4,8,9606,10000,10700,10800,10800,11100,11100,11100,11400,11800,12253,12337,12337,12437,12243,12121,11936,11879,12161,12203,12713,12104,12689,13087,13531,13793,13512,13548,13640,13603,14373,13583,13776,13727,13928,13887,13964,14378,14868,15049,12621,,,,,,,
"49039",49,49039,"Sanpete County, Utah"," Utah","Sanpete County","49","49039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27822,27822,27871,28027,28029,28243,28477
"49039",49,39,"Sanpete County","Utah","Sanpete County","49","039",4,8,10976,11200,11400,11500,11900,11900,12200,12700,13000,13900,14620,14967,15517,16060,16501,16471,16341,16197,16179,16162,16319,17142,17681,18200,18798,19391,20160,20854,21590,22059,22808,23144,23230,23337,23512,23717,23967,24565,25514,25946,16259,,,,,,,
"49041",49,49041,"Sevier County, Utah"," Utah","Sevier County","49","49041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20802,20801,20804,20903,20735,20844,20773
"49041",49,41,"Sevier County","Utah","Sevier County","49","041",4,8,10103,10500,10600,10900,11200,11700,12400,13000,13700,14400,14727,14985,15477,15776,15920,15902,15744,15488,15402,15417,15445,15620,15902,16247,16720,17141,17584,18037,18435,18645,18868,18912,18948,18956,19101,19031,19366,19682,19961,19976,15431,,,,,,,
"49043",49,49043,"Summit County, Utah"," Utah","Summit County","49","49043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36324,36324,36503,37429,37893,38453,39105
"49043",49,43,"Summit County","Utah","Summit County","49","043",4,8,5879,6100,6300,6700,6900,7100,7400,7900,8600,9400,10198,10662,11316,11766,12298,12766,13204,13495,14046,14630,15772,17006,18188,19900,21560,23262,24494,25655,26798,27692,29987,30929,31763,32666,33705,34686,34908,35449,36208,36969,15518,,,,,,,
"49045",49,49045,"Tooele County, Utah"," Utah","Tooele County","49","49045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58218,58218,58490,59237,59820,60718,61598
"49045",49,45,"Tooele County","Utah","Tooele County","49","045",4,8,21545,22200,22600,22400,22600,23600,23700,24200,25000,25700,26033,26940,27401,27482,27360,27432,27349,27118,27027,26639,26672,27061,27448,27970,28765,29318,30105,31501,33474,35801,41615,43726,45577,47333,48669,50092,52353,54720,56865,58335,26601,,,,,,,
"49047",49,49047,"Uintah County, Utah"," Utah","Uintah County","49","49047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32588,32586,32429,33258,34636,35690,36867
"49047",49,47,"Uintah County","Utah","Uintah County","49","047",4,8,12684,13300,14000,15500,16200,17500,17700,18000,18800,19800,20506,21993,24372,25710,25961,25589,24772,23355,22433,21893,22299,22975,23427,24001,24454,24879,24924,25430,25637,25959,25253,25697,26173,26180,26466,26978,27803,28917,29834,31536,22211,,,,,,,
"49049",49,49,"Utah County","Utah","Utah County","49","049",4,8,137776,146000,155100,162400,169500,174300,180200,191100,199200,210300,218106,226543,232684,237561,241041,244529,247053,250249,254274,260368,264628,271709,280673,291284,302125,311031,321171,329386,339904,346997,371648,387853,397269,409465,434114,454694,482291,512902,529755,545307,263590,,,,,,,
"49049",49,49049,"Utah County, Utah"," Utah","Utah County","49","49049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516564,516564,519569,530053,539602,551926,560974
"49051",49,49051,"Wasatch County, Utah"," Utah","Wasatch County","49","49051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23530,23530,23673,24427,25374,26563,27714
"49051",49,51,"Wasatch County","Utah","Wasatch County","49","051",4,8,5863,6200,6500,6700,6600,6900,7100,7600,7900,8400,8523,8870,9103,9121,9364,9388,9501,9653,9872,9929,10135,10411,10648,10972,11437,11778,12283,12764,13273,13767,15417,16090,16735,17382,17827,18726,19891,20395,20976,21600,10089,,,,,,,
"49053",49,49053,"Washington County, Utah"," Utah","Washington County","49","49053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138115,138115,138406,141502,144643,147719,151948
"49053",49,53,"Washington County","Utah","Washington County","49","053",4,8,13669,15000,15500,16400,18100,18500,19800,20900,22300,24000,26065,28070,29472,30963,32816,35761,39503,42781,44627,46744,49137,52550,55853,59899,65520,70934,75931,79408,82276,85406,91256,94624,99432,104274,110294,119119,126720,132298,135678,137473,48560,,,,,,,
"49055",49,49055,"Wayne County, Utah"," Utah","Wayne County","49","49055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,2778,2767,2758,2732,2732,2723
"49055",49,55,"Wayne County","Utah","Wayne County","49","055",4,8,1483,1500,1500,1500,1600,1600,1600,1700,1800,1900,1911,1975,2035,2131,2154,2169,2109,2185,2121,2133,2188,2194,2128,2216,2258,2320,2378,2393,2358,2387,2529,2507,2514,2459,2419,2402,2462,2487,2558,2601,2177,,,,,,,
"49057",49,57,"Weber County","Utah","Weber County","49","057",4,8,126278,129200,132700,132000,134200,135500,137700,139000,140800,143200,144616,148229,150858,153305,154831,156087,156913,157605,157228,157847,158673,161260,164770,168544,172676,176311,179460,182284,183797,185469,197426,200883,204548,207497,210642,213667,216165,221044,227193,231834,158330,,,,,,,
"49057",49,49057,"Weber County, Utah"," Utah","Weber County","49","49057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231236,231236,232118,233980,236540,238422,240475
"50000",50,0,"Vermont","Vermont","Vermont","50","000",1,1,444732,454000,463000,469000,473000,480000,485000,492000,498000,506000,511456,515594,519108,523302,526658,530035,534066,540267,549763,557708,564526,567141,570115,574004,578900,582827,586352,588665,590579,593740,609903,612153,614950,616559,618145,618814,619985,620460,621049,621760,562758,,,,,,,
"50001",50,50001,"Addison County, Vermont"," Vermont","Addison County","50","50001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36821,36824,36811,36861,36837,36898,37009
"50001",50,1,"Addison County","Vermont","Addison County","50","001",1,1,24266,24500,24700,25700,26400,26800,27100,27300,27600,28500,29406,29549,29932,30439,30521,30642,30739,31353,31988,32380,33145,33414,33685,34021,34227,34394,34690,34829,35150,35440,36025,36053,36288,36346,36469,36468,36592,36726,36751,36760,32953,,,,,,,
"50003",50,50003,"Bennington County, Vermont"," Vermont","Bennington County","50","50003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37125,37125,37077,36812,36669,36692,36445
"50003",50,3,"Bennington County","Vermont","Bennington County","50","003",1,1,29282,29300,29200,30400,31100,31400,31900,32900,33000,33100,33345,33782,34084,34411,34648,34839,34928,35156,35551,35876,35833,35685,35723,35738,35905,36161,36183,36065,35936,35965,36976,36899,36938,36798,36686,36481,36552,36439,36446,36411,35845,,,,,,,
"50005",50,50005,"Caledonia County, Vermont"," Vermont","Caledonia County","50","50005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31227,31226,31189,31130,31095,31151,30981
"50005",50,5,"Caledonia County","Vermont","Caledonia County","50","005",1,1,22789,23200,23700,24000,24200,24900,25100,25200,25500,25900,25808,25826,25772,25874,26065,26013,26249,26521,27089,27477,27967,28153,28237,28458,28494,28524,28741,28569,28562,28821,29728,29650,29872,29869,30200,30302,30543,30426,30256,30252,27846,,,,,,,
"50007",50,7,"Chittenden County","Vermont","Chittenden County","50","007",1,1,99131,102400,104300,104200,105000,106200,107900,109800,111400,113200,115534,117334,118431,119853,120777,122341,123808,125371,128298,130682,132117,132800,133697,135498,137810,139296,140303,141618,142487,143947,147070,147979,148795,149093,149712,149983,150257,150698,151367,152313,131761,,,,,,,
"50007",50,50007,"Chittenden County, Vermont"," Vermont","Chittenden County","50","50007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156545,156540,156762,157679,158641,159818,160531
"50009",50,9,"Essex County","Vermont","Essex County","50","009",1,1,5416,5600,5600,5600,6000,6000,6200,6100,5800,6000,6313,6195,6154,6199,6115,6182,6179,6226,6348,6433,6414,6397,6507,6546,6484,6505,6480,6499,6585,6644,6456,6483,6525,6504,6507,6483,6379,6465,6459,6394,6405,,,,,,,
